0.5500	3.9500	0.0000	0.5605	3.9360	0.0146	1.0417e-02	1.0417e-02	1.2689e-03	1.5490e-04	1.0045e-03	9.7550e-04	1	0
0.5500	3.9500	0.0000	0.5626	3.9293	0.0212	1.5490e-04	1.0045e-03	9.7550e-04	7.8234e-05	8.8149e-04	8.5793e-04	1	0
0.5500	3.9500	0.0000	0.5632	3.9253	0.0251	7.8234e-05	8.8149e-04	8.5793e-04	5.2394e-05	7.8592e-04	7.6545e-04	1	0
0.5500	3.9500	0.0000	0.5633	3.9228	0.0276	5.2394e-05	7.8592e-04	7.6545e-04	3.9407e-05	7.0917e-04	6.9093e-04	1	0
0.5500	3.9500	0.0000	0.5632	3.9210	0.0293	3.9407e-05	7.0917e-04	6.9093e-04	3.1588e-05	6.4612e-04	6.2962e-04	1	0
0.5500	3.9500	0.0000	0.5631	3.9197	0.0306	3.1588e-05	6.4612e-04	6.2962e-04	2.6363e-05	5.9339e-04	5.7831e-04	1	0
0.5500	3.9500	0.0000	0.5629	3.9187	0.0315	2.6363e-05	5.9339e-04	5.7831e-04	2.2623e-05	5.4864e-04	5.3474e-04	1	0
0.5500	3.9500	0.0000	0.5627	3.9179	0.0322	2.2623e-05	5.4864e-04	5.3474e-04	1.9814e-05	5.1018e-04	4.9728e-04	1	0
0.5500	3.9500	0.0000	0.5625	3.9173	0.0328	1.9814e-05	5.1018e-04	4.9728e-04	1.7626e-05	4.7676e-04	4.6474e-04	1	0
0.5500	3.9500	0.0000	0.5623	3.9167	0.0333	1.7626e-05	4.7676e-04	4.6474e-04	1.5874e-05	4.4747e-04	4.3620e-04	1	0
0.5500	3.9500	0.0000	0.5621	3.9163	0.0336	1.5874e-05	4.4747e-04	4.3620e-04	1.4439e-05	4.2157e-04	4.1096e-04	1	0
0.5500	3.9500	0.0000	0.5619	3.9159	0.0340	1.4439e-05	4.2157e-04	4.1096e-04	1.3242e-05	3.9851e-04	3.8850e-04	1	0
0.5500	3.9500	0.0000	0.5617	3.9156	0.0343	1.3242e-05	3.9851e-04	3.8850e-04	1.2228e-05	3.7785e-04	3.6836e-04	1	0
0.5500	3.9500	0.0000	0.5616	3.9153	0.0345	1.2228e-05	3.7785e-04	3.6836e-04	1.1359e-05	3.5923e-04	3.5021e-04	1	0
0.5500	3.9500	0.0000	0.5614	3.9151	0.0347	1.1359e-05	3.5923e-04	3.5021e-04	1.0605e-05	3.4236e-04	3.3377e-04	1	0
0.5500	3.9500	0.0000	0.5613	3.9149	0.0349	1.0605e-05	3.4236e-04	3.3377e-04	9.9454e-06	3.2701e-04	3.1881e-04	1	0
0.5500	3.9500	0.0000	0.5611	3.9147	0.0351	9.9454e-06	3.2701e-04	3.1881e-04	9.3628e-06	3.1298e-04	3.0513e-04	1	0
0.5500	3.9500	0.0000	0.5610	3.9145	0.0352	9.3628e-06	3.1298e-04	3.0513e-04	8.8447e-06	3.0010e-04	2.9258e-04	1	0
0.5500	3.9500	0.0000	0.5609	3.9143	0.0354	8.8447e-06	3.0010e-04	2.9258e-04	8.3810e-06	2.8824e-04	2.8103e-04	1	0
0.5500	3.9500	0.0000	0.5607	3.9142	0.0355	8.3810e-06	2.8824e-04	2.8103e-04	7.9635e-06	2.7729e-04	2.7035e-04	1	0
0.5500	3.9500	0.0000	0.5606	3.9140	0.0356	7.9635e-06	2.7729e-04	2.7035e-04	7.5856e-06	2.6714e-04	2.6046e-04	1	0
0.5500	3.9500	0.0000	0.5603	3.9151	0.0345	7.5856e-06	2.6714e-04	2.6046e-04	7.2420e-06	2.5771e-04	2.5126e-04	1	0
0.5500	3.9500	0.0000	0.5601	3.9161	0.0335	7.2420e-06	2.5771e-04	2.5126e-04	6.9284e-06	2.4892e-04	2.4270e-04	1	0
0.5500	3.9500	0.0000	0.5598	3.9169	0.0327	6.9284e-06	2.4892e-04	2.4270e-04	6.6410e-06	2.4072e-04	2.3470e-04	1	0
0.5500	3.9500	0.0000	0.5596	3.9176	0.0319	6.6410e-06	2.4072e-04	2.3470e-04	6.3767e-06	2.3304e-04	2.2722e-04	1	0
0.5500	3.9500	0.0000	0.5594	3.9183	0.0312	6.3767e-06	2.3304e-04	2.2722e-04	6.1328e-06	2.2584e-04	2.2020e-04	1	0
