0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0417e-02	1.0417e-02	1.2689e-03	2.8479e-04	6.5543e-04	7.8743e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.8479e-04	6.5543e-04	7.8743e-04	1.9928e-04	4.9967e-04	6.0648e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9928e-04	4.9967e-04	6.0648e-04	1.5657e-04	4.0491e-04	4.9316e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5657e-04	4.0491e-04	4.9316e-04	1.2962e-04	3.4058e-04	4.1552e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2962e-04	3.4058e-04	4.1552e-04	1.1079e-04	2.9395e-04	3.5900e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1079e-04	2.9395e-04	3.5900e-04	9.6819e-05	2.5857e-04	3.1602e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.6819e-05	2.5857e-04	3.1602e-04	8.6017e-05	2.3081e-04	2.8223e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.6017e-05	2.3081e-04	2.8223e-04	7.7403e-05	2.0844e-04	2.5496e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.7403e-05	2.0844e-04	2.5496e-04	7.0369e-05	1.9002e-04	2.3250e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.0369e-05	1.9002e-04	2.3250e-04	6.4513e-05	1.7459e-04	2.1368e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.4513e-05	1.7459e-04	2.1368e-04	5.9561e-05	1.6149e-04	1.9768e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.9561e-05	1.6149e-04	1.9768e-04	5.5318e-05	1.5021e-04	1.8390e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.5318e-05	1.5021e-04	1.8390e-04	5.1641e-05	1.4041e-04	1.7193e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.1641e-05	1.4041e-04	1.7193e-04	4.8423e-05	1.3181e-04	1.6141e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.8423e-05	1.3181e-04	1.6141e-04	4.5584e-05	1.2420e-04	1.5211e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.5584e-05	1.2420e-04	1.5211e-04	4.3060e-05	1.1742e-04	1.4382e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.3060e-05	1.1742e-04	1.4382e-04	4.0802e-05	1.1134e-04	1.3639e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0802e-05	1.1134e-04	1.3639e-04	3.8769e-05	1.0587e-04	1.2969e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.8769e-05	1.0587e-04	1.2969e-04	3.6929e-05	1.0090e-04	1.2361e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.6929e-05	1.0090e-04	1.2361e-04	3.5256e-05	9.6383e-05	1.1808e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.5256e-05	9.6383e-05	1.1808e-04	3.3728e-05	9.2251e-05	1.1303e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.3728e-05	9.2251e-05	1.1303e-04	3.2327e-05	8.8459e-05	1.0839e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.2327e-05	8.8459e-05	1.0839e-04	3.1038e-05	8.4966e-05	1.0411e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	3.1038e-05	8.4966e-05	1.0411e-04	2.9848e-05	8.1739e-05	1.0016e-04	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9848e-05	8.1739e-05	1.0016e-04	2.8746e-05	7.8748e-05	9.6498e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.8746e-05	7.8748e-05	9.6498e-05	2.7723e-05	7.5968e-05	9.3094e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.7723e-05	7.5968e-05	9.3094e-05	2.6770e-05	7.3377e-05	8.9923e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.6770e-05	7.3377e-05	8.9923e-05	2.5880e-05	7.0958e-05	8.6960e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.5880e-05	7.0958e-05	8.6960e-05	2.5048e-05	6.8693e-05	8.4186e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.5048e-05	6.8693e-05	8.4186e-05	2.4267e-05	6.6568e-05	8.1584e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.4267e-05	6.6568e-05	8.1584e-05	2.3534e-05	6.4571e-05	7.9138e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.3534e-05	6.4571e-05	7.9138e-05	2.2844e-05	6.2690e-05	7.6834e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.2844e-05	6.2690e-05	7.6834e-05	2.2193e-05	6.0915e-05	7.4661e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.2193e-05	6.0915e-05	7.4661e-05	2.1578e-05	5.9238e-05	7.2607e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.1578e-05	5.9238e-05	7.2607e-05	2.0996e-05	5.7651e-05	7.0663e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0996e-05	5.7651e-05	7.0663e-05	2.0445e-05	5.6147e-05	6.8821e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.0445e-05	5.6147e-05	6.8821e-05	1.9922e-05	5.4719e-05	6.7072e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9922e-05	5.4719e-05	6.7072e-05	1.9425e-05	5.3363e-05	6.5410e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.9425e-05	5.3363e-05	6.5410e-05	1.8953e-05	5.2071e-05	6.3828e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.8953e-05	5.2071e-05	6.3828e-05	1.8503e-05	5.0841e-05	6.2321e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.8503e-05	5.0841e-05	6.2321e-05	1.8073e-05	4.9668e-05	6.0883e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.8073e-05	4.9668e-05	6.0883e-05	1.7663e-05	4.8547e-05	5.9511e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.7663e-05	4.8547e-05	5.9511e-05	1.7272e-05	4.7476e-05	5.8198e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.7272e-05	4.7476e-05	5.8198e-05	1.6897e-05	4.6452e-05	5.6943e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.6897e-05	4.6452e-05	5.6943e-05	1.6538e-05	4.5470e-05	5.5740e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.6538e-05	4.5470e-05	5.5740e-05	1.6195e-05	4.4529e-05	5.4587e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.6195e-05	4.4529e-05	5.4587e-05	1.5865e-05	4.3627e-05	5.3481e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5865e-05	4.3627e-05	5.3481e-05	1.5548e-05	4.2760e-05	5.2419e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5548e-05	4.2760e-05	5.2419e-05	1.5244e-05	4.1927e-05	5.1398e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.5244e-05	4.1927e-05	5.1398e-05	1.4951e-05	4.1126e-05	5.0417e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4951e-05	4.1126e-05	5.0417e-05	1.4670e-05	4.0354e-05	4.9472e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4670e-05	4.0354e-05	4.9472e-05	1.4399e-05	3.9612e-05	4.8561e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4399e-05	3.9612e-05	4.8561e-05	1.4137e-05	3.8896e-05	4.7684e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.4137e-05	3.8896e-05	4.7684e-05	1.3885e-05	3.8205e-05	4.6838e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3885e-05	3.8205e-05	4.6838e-05	1.3642e-05	3.7539e-05	4.6021e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3642e-05	3.7539e-05	4.6021e-05	1.3408e-05	3.6895e-05	4.5233e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3408e-05	3.6895e-05	4.5233e-05	1.3181e-05	3.6273e-05	4.4470e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.3181e-05	3.6273e-05	4.4470e-05	1.2961e-05	3.5672e-05	4.3734e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2961e-05	3.5672e-05	4.3734e-05	1.2749e-05	3.5090e-05	4.3021e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2749e-05	3.5090e-05	4.3021e-05	1.2544e-05	3.4527e-05	4.2331e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2544e-05	3.4527e-05	4.2331e-05	1.2345e-05	3.3982e-05	4.1663e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2345e-05	3.3982e-05	4.1663e-05	1.2153e-05	3.3454e-05	4.1015e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.2153e-05	3.3454e-05	4.1015e-05	1.1966e-05	3.2942e-05	4.0388e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1966e-05	3.2942e-05	4.0388e-05	1.1785e-05	3.2445e-05	3.9779e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1785e-05	3.2445e-05	3.9779e-05	1.1609e-05	3.1963e-05	3.9188e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1609e-05	3.1963e-05	3.9188e-05	1.1439e-05	3.1496e-05	3.8615e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1439e-05	3.1496e-05	3.8615e-05	1.1273e-05	3.1041e-05	3.8058e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1273e-05	3.1041e-05	3.8058e-05	1.1113e-05	3.0600e-05	3.7517e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.1113e-05	3.0600e-05	3.7517e-05	1.0956e-05	3.0171e-05	3.6991e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0956e-05	3.0171e-05	3.6991e-05	1.0804e-05	2.9754e-05	3.6480e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0804e-05	2.9754e-05	3.6480e-05	1.0657e-05	2.9348e-05	3.5983e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0657e-05	2.9348e-05	3.5983e-05	1.0513e-05	2.8953e-05	3.5499e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0513e-05	2.8953e-05	3.5499e-05	1.0373e-05	2.8569e-05	3.5028e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0373e-05	2.8569e-05	3.5028e-05	1.0237e-05	2.8195e-05	3.4569e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0237e-05	2.8195e-05	3.4569e-05	1.0104e-05	2.7830e-05	3.4122e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0104e-05	2.7830e-05	3.4122e-05	9.9745e-06	2.7475e-05	3.3687e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.9745e-06	2.7475e-05	3.3687e-05	9.8485e-06	2.7128e-05	3.3262e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.8485e-06	2.7128e-05	3.3262e-05	9.7255e-06	2.6791e-05	3.2848e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.7255e-06	2.6791e-05	3.2848e-05	9.6056e-06	2.6461e-05	3.2444e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.6056e-06	2.6461e-05	3.2444e-05	9.4886e-06	2.6140e-05	3.2050e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.4886e-06	2.6140e-05	3.2050e-05	9.3745e-06	2.5826e-05	3.1666e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.3745e-06	2.5826e-05	3.1666e-05	9.2630e-06	2.5520e-05	3.1290e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.2630e-06	2.5520e-05	3.1290e-05	9.1542e-06	2.5221e-05	3.0924e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.1542e-06	2.5221e-05	3.0924e-05	9.0479e-06	2.4929e-05	3.0566e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	9.0479e-06	2.4929e-05	3.0566e-05	8.9440e-06	2.4643e-05	3.0216e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.9440e-06	2.4643e-05	3.0216e-05	8.8425e-06	2.4364e-05	2.9874e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.8425e-06	2.4364e-05	2.9874e-05	8.7433e-06	2.4092e-05	2.9540e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.7433e-06	2.4092e-05	2.9540e-05	8.6463e-06	2.3825e-05	2.9213e-05	0	0
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.6463e-06	2.3825e-05	2.9213e-05	8.5514e-06	2.3564e-05	2.8893e-05	0	0
