2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	10	3.4498400000	0.2278000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4498400000	0.2278000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	10	3.4500200000	0.2280420000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.2341600000	3.0964300000	8	1.0481800000	2.8497000000	9	1.4511100000	0.7653310000	10	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681900000	0.2280520000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.2341600000	3.0964300000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	26	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	10	3.4500200000	0.2280420000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4499400000	0.2277690000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681900000	0.2280520000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	26	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	10	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681500000	0.2280630000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	279	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.2341600000	3.0964300000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	26	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.2341600000	3.0964300000	8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	10	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0481800000	2.8497000000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.2341600000	3.0964300000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4456800000	0.2276930000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4277900000	0.2276240000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4498400000	0.2278000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681900000	0.2280520000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4545100000	0.7640500000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.2341600000	3.0964300000	8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4499800000	0.2283500000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681900000	0.2280520000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4498400000	0.2278000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4500200000	0.2280420000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.2341600000	3.0964300000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.2341600000	3.0964300000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4456800000	0.2276930000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.2341600000	3.0964300000	8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	10	3.4681900000	0.2280520000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681900000	0.2280520000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.2341600000	3.0964300000	8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.2341600000	3.0964300000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0481800000	2.8497000000	9	1.4477200000	0.7666150000	539	3.4278200000	0.2275730000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4499400000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0427000000	2.8461900000	9	1.4477200000	0.7666160000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	10	3.4681900000	0.2280520000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4498400000	0.2278000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0481800000	2.8497000000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1729300000	3.0973100000	8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	10	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4499400000	0.2277690000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681900000	0.2280520000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4456800000	0.2276930000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0481800000	2.8497000000	9	1.4511100000	0.7653310000	10	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	279	1.4511100000	0.7653310000	10	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.2341600000	3.0964300000	8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681500000	0.2283590000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
3	6.2341600000	3.0964300000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	10	3.4499400000	0.2277690000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681500000	0.2283590000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681500000	0.2280630000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	10	3.4498400000	0.2278000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.2341600000	3.0964300000	8	1.0481800000	2.8497000000	9	1.4477200000	0.7666160000	10	3.4277900000	0.2276240000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.2341600000	3.0964300000	8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	10	3.4681500000	0.2277680000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.1756100000	3.0963800000	8	1.0481800000	2.8497000000	9	1.4511100000	0.7653310000	10	3.4317700000	0.2278120000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
2	6.2341600000	3.0964300000	8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	10	3.4681500000	0.2283590000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4477200000	0.7666160000	10	3.4498400000	0.2278000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
8	1.0449500000	2.8490400000	9	1.4511100000	0.7653310000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	0	0.0000000000	0.0000000000	
